product,rating,rating count,price,product url
"Gibson Home Zen Buffet Porcelain Dinnerware Set, Service for 4 (16pcs), White (Square)  ",4.6 out of 5 stars,"8,429  ",40.94,https://amazon.com/Gibson-Home-Buffetware-Piece-Dinnerware/dp/B018AD45CC/ref=sr_1_13?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-13
"Amazon Basics 16-Piece Porcelain Kitchen Dinnerware Set with Plates, Bowls and Mugs, Service for 4 - White  ",4.7 out of 5 stars,4.7 out of 5 stars ,29.58,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A000821034UNG0W3XD6QJ&url=%2FAmazonBasics-16-Piece-Dinnerware-Set-Service%2Fdp%2FB0157FD02C%2Fref%3Dsr_1_15_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-15-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
"Corelle Everyday Expressions Azure Medallion 12-pc Dinnerware Set, Service for 4, 0  ",4.6 out of 5 stars,472  ,41.13,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06026382WY93CGP2T73U&url=%2FCorelle-Everyday-12pc-Sets-Deco%2Fdp%2FB08XZQ7WZZ%2Fref%3Dsr_1_16_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-16-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
"Seonyou Beige Dining Chairs Set of 4 for Kitchen Dining Room, Upholstered Leather Mid Century Modern Dining Chair, Heavy-Duty Metal Dining Chairs for Restaurant, Living Room, Waiting Room, Farmhouse  ",4.2 out of 5 stars,43  ,299.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05743423LGUMW4XRY2AJ&url=%2FSeonyou-Upholstered-Heavy-Duty-Restaurant-Farmhouse%2Fdp%2FB09PZTKRDB%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-17-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
"BZYOO BPA-Free Dishwasher Safe 100% Melamine Plastic Blue Poppy Flower Plate & Bowl Set for Casual dining Indoor and Outdoor Dining Party (12 PCS Dinnerware set, Service for 4,Water Color Floral Blue)  ",4.5 out of 5 stars,93  ,52.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0258982GSX26BV0P2FG&url=%2FBPA-Free-Dishwasher-Melamine-Plastic-Dinnerware%2Fdp%2FB0B49ZM81G%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-18-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
"Gibson Home Netherwood Round Dinnerware Set, Service for 4 (12) Piece, White  ",4.4 out of 5 stars,"1,441  ",28.99,https://amazon.com/Gibson-Home-Netherwood-12-Piece-Dinnerware/dp/B00KC7WEQE/ref=sr_1_19?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-19
Gourmet Basics Alexandria Dinnerware Set (16 Piece)  ,4.8 out of 5 stars,984  ,99.99,https://amazon.com/Gourmet-Basics-Alexandria-Dinnerware-Piece/dp/B00UBZIIH6/ref=sr_1_20?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-20
"Gibson Home Zen Buffet Porcelain Dinnerware Set, Service for 6 (30pcs), White (Coupe)  ",4.5 out of 5 stars,"1,625  ",55.59,https://amazon.com/Gibson-Home-92889-30RM-Ogalla-Dinnerware/dp/B018AD45CM/ref=sr_1_21?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-21
"Famiware Dishes Set For 4,16 Piece Dinnerware Sets, Plates and Bowls Set, Gray Matte  ",4.7 out of 5 stars,369  ,65.99,https://amazon.com/Famiware-Dinnerware-Piece-Dishes-Plates/dp/B08Z7KPXPY/ref=sr_1_22?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-22
"Wheat Straw Dinnerware Sets, Homienly 20pcs Unbreakable Microwave Dishwasher Safe Tableware Lightweight Bowls, Cups, Plates Set Reusable Dinner Plates Bowls Set  ",4.5 out of 5 stars,919  ,26.98,https://amazon.com/Dinnerware-Homienly-Unbreakable-Dishwasher-Lightweight/dp/B08SBV74FF/ref=sr_1_23?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-23
"Gibson Casa Estebana 16-piece Dinnerware Set Service for 4, Beige and Brown - 70736.16RM  ",4.8 out of 5 stars,"6,205  ",84.91,https://amazon.com/Gibson-Estebana-16-piece-Dinnerware-Service/dp/B001OCBVZ6/ref=sr_1_24?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-24
"Amazon Basics 18-Piece Kitchen Dinnerware Set, Plates, Dishes, Bowls, Service for 6 - White  ",4.7 out of 5 stars,"15,292  ",57.14,https://amazon.com/AmazonBasics-18-Piece-Dinnerware-Set-Service/dp/B019EEUQ2O/ref=sr_1_25?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-25
"Gibson Elite Couture Bands Round Reactive Glaze Stoneware Dinnerware Set, Service for Four (16pcs), Blue and Cream  ",4.7 out of 5 stars,"3,960  ",57.39,https://amazon.com/Gibson-91547-16RM-Couture-16-Piece-Dinnerware/dp/B00CM9JMCY/ref=sr_1_26?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-26
"Gibson Soho Lounge 16-Piece Square Reactive Glaze Dinnerware Set, Grey - 97558.16RM  ",4.7 out of 5 stars,"10,431  ",49.79,https://amazon.com/Gibson-Home-Lounge-16-Piece-Dinnerware/dp/B00H34EF6G/ref=sr_1_27?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-27
"CREATIVELAND Round Stoneware Dinnerware Set Durable Kitchen and Dining,16 Piece Service For 4,Pasta Bowls,Large Salad Bowls,Porcelain Bowl,Wide and Shallow,Microwave and Dishwasher Safe, Matte Black.  ",4.6 out of 5 stars,139  ,59.99,https://amazon.com/CREATIVELAND-Stoneware-Dinnerware-Porcelain-Dishwasher/dp/B0922T8386/ref=sr_1_28?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-28
"Pokini Plates and Bowls Sets for 4, Gold Dinnerware Sets, 12 Piece Marble Porcelain Round Stoneware Dinner Dish Sets  ",4.7 out of 5 stars,176  ,86.99,https://amazon.com/Pokini-Plates-Dinnerware-Porcelain-Stoneware/dp/B09FDZ2RY9/ref=sr_1_29?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-29
"Amazon Basics Melamine Dinnerware Set, Service for 4, Traditional Decorated - Set of 12  ",4.4 out of 5 stars,"4,152  ",35.12,https://amazon.com/Amazon-Basics-Dinnerware-Traditional-Decorated/dp/B0898926TX/ref=sr_1_30?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-30
"Ceramic Pasta Bowls Set of 6, Vivimee 27 oz Large Salad Bowl, 8.2 Inch Wide and Shallow Serving Plates Bowls, Colorful Bowls for kitchen, Soup Bowls for Pasta, Salad, Soup, Microwave & Dishwasher Safe  ",4.8 out of 5 stars,451  ,28.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A1020379FD2EMH117HFA&url=%2FCeramic-Vivimee-Colorful-Microwave-Dishwasher%2Fdp%2FB093SLYFRF%2Fref%3Dsr_1_32_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-32-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
KINGSBULL HOME Dinnerware Sets Plates and Bowls Sets Plate Set Stoneware Dinnerware Set Dinner Plates Dish Set for 4  ,4.8 out of 5 stars,32  ,49.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06415691BIYXDHSE1S9T&url=%2FKINGSBULL-HOME-Dinnerware-Plates-Stoneware%2Fdp%2FB09MHLC9SG%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-33-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
"Stone Lain 16 Pieces Two-Tone Color Glaze without Rim Stoneware Round Dinnerware Set, Blue and Black  ",4.6 out of 5 stars,"6,561  ",64.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01022942OA8TKWJLNPYY&url=%2FStone-Lain-Stoneware-Dinnerware-Service%2Fdp%2FB082PTH6J4%2Fref%3Dsr_1_34_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552683%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-34-spons%26psc%3D1&qualifier=1664552683&id=1684073479306519&widgetName=sp_mtf
"AmorArc Ceramic Dinner Plates Set of 6, 10.5 Inch Handmade Reactive Glaze Stoneware Plates, Large Rustic Shape Dinnerware Dish Set for Kitchen, Microwave & Dishwasher Safe, Scratch Resistant - Ivory  ",4.5 out of 5 stars,55  ,49.95,https://amazon.com/AmorArc-Stoneware-Dinnerware-Microwave-Dishwasher/dp/B09SZ7PP98/ref=sr_1_35?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-35
"Stone Lain Porcelain 16 Piece Dinnerware Set, Service for 4, Black and Golden Rim  ",4.3 out of 5 stars,"1,063  ",119.99,https://amazon.com/Stone-Lain-Porcelain-Dinnerware-Set/dp/B08DVVYW3S/ref=sr_1_36?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-36
"Amazon Basics 18-Piece Kitchen Dinnerware Set - Square Plates, Bowls, Service for 6 - Modern Beams  ",4.6 out of 5 stars,"7,624  ",60.49,https://amazon.com/AmazonBasics-18-Piece-Dinnerware-Set-Service/dp/B07FJ91KN5/ref=sr_1_37?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-37
"Pfaltzgraff Sylvia Dinnerware Set, 32 Piece, White  ",4.7 out of 5 stars,923  ,99.99,https://amazon.com/Pfaltzgraff-Sylvia-Piece-Dinnerware-Service/dp/B01ATQJ3N4/ref=sr_1_38?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-38
"Zulay 16 Piece Dinnerware Sets - Porcelain White Dinnerware Set, Premium Quality Service For 4 - Includes 4 White Dishes and Plates Sets, 4 Soup Bowls, 4 Mugs and 2 Sponges  ",4.6 out of 5 stars,357  ,49.99,https://amazon.com/Zulay-Dinnerware-Premium-Quality-Porcelain/dp/B086Y8L84L/ref=sr_1_39?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-39
"Vicrays 18-Piece Kitchen Dinnerware Set, Ceramic Fluted Dinner Plates, Salad Plates, Bowls Set, Microwave, Oven, and Dishwasher Safe, Scratch Resistant, Suitable for Home, Party, Restaurant (Blue)  ",4.9 out of 5 stars,66  ,126.99,https://amazon.com/Dinnerware-Microwave-Dishwasher-Resistant-Restaurant/dp/B09D3GDYXJ/ref=sr_1_40?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-40
"Stone lain Lauren Stoneware Dinnerware Set, 16-Piece Service for 4, Green  ",4.6 out of 5 stars,243  ,94.99,https://amazon.com/Stone-Stoneware-Dinnerware-Set-16-Piece/dp/B09M7TCYWZ/ref=sr_1_41?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-41
"Safdie & Co. AM02721EC Set-16Pcs Set, Dinner P. 10.5"",Salad P. 7.5"",Bowls 6"",Mugs 360ml, Marble  ",4.6 out of 5 stars,"2,308  ",51.66,https://amazon.com/Safdie-Co-AM02721EC-Dinner-Set-16Pcs/dp/B07F8J4NH3/ref=sr_1_42?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-42
"Mora Ceramic Dinner Plates Set of 6, 10 inch Dish Set - Microwave, Oven, and Dishwasher Safe, Scratch Resistant, Modern Rustic Dinnerware- Kitchen Porcelain Serving Dishes - Assorted Colors  ",4.8 out of 5 stars,"1,879  ",49.99,https://amazon.com/Mora-Ceramic-Dinner-Plates-inch/dp/B08CT83FZB/ref=sr_1_43?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-43
"Porlien 24-Piece Classic Square Dinnerware Set for 6, Off White  ",4.6 out of 5 stars,"2,746  ",81.99,https://amazon.com/Porlien-30-Piece-Classic-Dinnerware-Porcelain/dp/B07DBM1GZ5/ref=sr_1_44?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-44
"Corelle Square 16-Piece Dinnerware Set, Splendor, Service for 4  ",4.6 out of 5 stars,377  ,95.04,https://amazon.com/Corelle-16-Piece-Dinnerware-Splendor-Service/dp/B005O1668U/ref=sr_1_45?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-45
"Gibson Elite Round Embossed Reactive Glaze Stoneware Dinnerware Set, Service for 4 (16pcs), Blue/Brown  ",4.6 out of 5 stars,593  ,81.13,https://amazon.com/Gibson-101983-16RM-Magello-Reactive-Dinnerware/dp/B017LE0YK8/ref=sr_1_46?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-46
"TP 18-Piece Dinnerware Sets Service for 6, Melamine Dishes Set with Bowls and Salad Dinner Plates, Non-breakable Dining Tableware, Ivory  ",4.4 out of 5 stars,"1,262  ",36.39,https://amazon.com/TP-Dinnerware-18-Piece-Melamine-Service/dp/B086M8LRQD/ref=sr_1_47?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-47
"Gourmet Basics by Mikasa Caden 16-Piece Dinnerware Set, Service for 4 - ,Assorted  ",4.8 out of 5 stars,475  ,79.99,https://amazon.com/Gourmet-Basics-Mikasa-16-Piece-Dinnerware/dp/B071KP3WWB/ref=sr_1_48?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-48
"Gibson Elite Soho Lounge Reactive Glaze Stoneware Dinnerware Set, Service for 4 (16pc), Blue  ",4.7 out of 5 stars,"1,320  ",65.44,https://amazon.com/Gibson-Overseas-98770-16RM-Dinnerware-Stoneware/dp/B00IJRMU0E/ref=sr_1_49?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-49
"Gibson Elite Tequesta Square Reactive Glaze Stoneware Dinnerware Set, Service for 4 (16pcs), Taupe  ",4.7 out of 5 stars,"7,029  ",73.99,https://amazon.com/Gibson-Elite-Tequesta-16-Piece-Dinnerware/dp/B00JWYVC48/ref=sr_1_50?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-50
Wisenvoy Plates and Bowls Sets Dish Set Ceramic Dinnerware Sets Plate Set Porcelain Dishes Set for 4 Dinner Plates  ,4.9 out of 5 stars,134  ,61.99,https://amazon.com/Wisenvoy-Plates-Ceramic-Dinnerware-Porcelain/dp/B096V61BRV/ref=sr_1_51?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-51
"Corelle Portofino Round Dinnerware Set for 6 | Service for 6, 18 Piece Set | Easy-to-Clean Plates and Bowls | Proudly Made in the USA | Triple Layer Strong Glass is Resistant to Chips and Cracks  ",4.7 out of 5 stars,"9,854  ",100.0,https://amazon.com/Corelle-18-Piece-Resistant-Dinnerware-Set/dp/B07QCD5QX2/ref=sr_1_52?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-52
"Gibson Elite 116870.12R Everston 12 Piece Reactive Glaze Dinnerware Set, Teal and Cream  ",4.7 out of 5 stars,"4,899  ",42.99,https://amazon.com/Gibson-Elite-Everston-Piece-Dinnerware/dp/B071JY6FC4/ref=sr_1_53?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-53
"Pfaltzgraff Trellis White 16-Piece Dinnerware Set, Service for 4, Distressed White  ",4.7 out of 5 stars,"4,852  ",55.97,https://amazon.com/Pfaltzgraff-5217179-Trellis-16-Piece-Dinnerware/dp/B072NHMG4N/ref=sr_1_54?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-54
"Amazon Basics 16-Piece Cafe Stripe Kitchen Dinnerware Set, Plates, Bowls, Mugs - Service for 4, Grey  ",4.5 out of 5 stars,"7,940  ",48.0,https://amazon.com/AmazonBasics-16-Piece-Stripe-Dinnerware-Service/dp/B00Q5X29R8/ref=sr_1_55?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-55
"Durable Divided Plates 10inch, 2 Piece, Divided Dinner Plates Portion Control Plates for Adults, Bariatric Diet Microwave& Dishwasher Safe  ",4.4 out of 5 stars,75  ,31.99,https://amazon.com/Durable-Divided-Bariatric-Microwave-Dishwasher/dp/B092YL78K7/ref=sr_1_56?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-56
"Stone Lain 16 Pieces Stoneware Round Dinnerware Set, Snow White  ",4.6 out of 5 stars,"6,561  ",64.99,https://amazon.com/Stone-Lain-Stoneware-Dinnerware-Service/dp/B082PTGYCB/ref=sr_1_57?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-57
