product,rating,rating count,price,product url
Amazon Essentials Women's Half-Sleeve Waisted Midi A-Line Dress  ,4.1 out of 5 stars,"1,684  ",30.6,https://amazon.com/Amazon-Essentials-Womens-Feminine-Waisted/dp/B08JDXF77W/ref=sr_1_11?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-11
WEACZZY Women's Summer Short Sleeve Casual Dresses V-Neck Floral Party Dress with Pockets  ,4.4 out of 5 stars,"2,362  ",24.99,https://amazon.com/WEACZZY-Summer-Casual-Dresses-Pockets/dp/B09MCN957L/ref=sr_1_12?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-12
Ezbelle Women's Off The Shoulder Short Sleeve Ribbed Casual Party Bodycon Midi Dress  ,4.3 out of 5 stars,"6,014  ",38.99,https://amazon.com/Ezbelle-Womens-Shoulder-Sleeve-Bodycon/dp/B0943F7W8B/ref=sr_1_13?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-13
Amazon Essentials Women's Short-Sleeve Maxi Dress  ,4.4 out of 5 stars,"4,365  ",29.5,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDAxMjI4OTkyNzA3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAmazon-Essentials-Womens-Solid-Short-Sleeve%2Fdp%2FB07JNS4NTM%2Fref%3Dsr_1_14_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-14-spons%26psc%3D1
YIBOCK Women's Summer Short Sleeve Crew Neck T Shirt Dress Casual Loose Swing Dress with Pocket  ,4.0 out of 5 stars,905  ,30.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDA1OTE5Njk2NjQ5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FYIBOCK-Womens-Summer-Sleeve-Casual%2Fdp%2FB09Y1LXDGJ%2Fref%3Dsr_1_15_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-15-spons%26psc%3D1
BOGURST Women's Formal Church Dress Casual Elegant Party Dress Prints Pencil Dresses  ,4.3 out of 5 stars,923  ,29.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDA3MzM0MjAxMTU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FFloral-Print-Pencil-Church-Purple%2Fdp%2FB09HQJQBR1%2Fref%3Dsr_1_16_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-16-spons%26psc%3D1
VanCheLin Summer Dresses for Women's 2022 Casual Flutter Short Sleeve Crew Neck Smocked Elastic Waist Tiered Midi Dress  ,4.0 out of 5 stars,55  ,26.1,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDA4ODE2MTA2Nzk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FVanCheLin-Flowy-Dresses-Women-White%2Fdp%2FB0B43Q1H89%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-17-spons%26psc%3D1%26smid%3DA39IIX5CWG2NYE
Kormei Womens Short Sleeve Floral High Low V-Neck Flowy Party Long Maxi Dress  ,4.1 out of 5 stars,"8,876  ",36.99,https://amazon.com/KorMei-Womens-Sleeve-Floral-V-Neck/dp/B07C6YQMGH/ref=sr_1_18?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-18
EXLURA Women Tie Back Summer Dresses Long Lantern Sleeve Square Neck Ruffle Elastic Waist Aline Casual Mini Dress  ,4.3 out of 5 stars,"7,379  ",39.99,https://amazon.com/EXLURA-Lantern-Sleeve-Square-Elastic/dp/B0972R8LTF/ref=sr_1_19?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-19
YATHON Women's Vintage Ruffle Floral Flared A Line Swing Casual Cocktail Party Dresses  ,4.3 out of 5 stars,"12,399  ",31.96,https://amazon.com/YATHON-Business-Firework-Patchwork-YT001-Beige/dp/B089GFK7C3/ref=sr_1_20?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-20
SheIn Women's Floral Tie Front Ruffle Mini Dress V Neck Short Sleeve A Line Flare Dresses  ,3.8 out of 5 stars,"2,338  ",15.99,https://amazon.com/SheIn-Womens-V-Neck-Sleeve-Floral/dp/B093SN8M71/ref=sr_1_21?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-21
Floerns Women's V Back Inslace Layered Ruffle Hem Flutter Sleeve Dress  ,4.0 out of 5 stars,"7,072  ",38.99,https://amazon.com/Floerns-Womens-Inslace-Layered-Flutter/dp/B07Q3G9JMF/ref=sr_1_22?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-22
Floerns Women's Ditsy Floral Sweetheart Puff Sleeve A Line Midi Dress  ,3.9 out of 5 stars,514  ,39.99,https://amazon.com/Floerns-Womens-Floral-Sweetheart-Sleeve/dp/B096SC8VWM/ref=sr_1_23?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-23
EXLURA Womens Square Neck Dress Long Puff Sleeve A-Line Casual Short Mini Dress  ,4.1 out of 5 stars,"4,268  ",38.99,https://amazon.com/EXLURA-Womens-Square-Sleeve-Casual/dp/B09B29Y5YY/ref=sr_1_24?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-24
SheIn Women's Short Puff Sleeve Ruched Mini A Line Dress Ruffle Tie Front Square Neck Short Dresses  ,3.7 out of 5 stars,"1,356  ",32.99,https://amazon.com/SheIn-Womens-Sleeve-Dresses-X-Small/dp/B08R3DL8Y9/ref=sr_1_25?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-25
MEROKEETY Women's Summer Striped Short Sleeve T Shirt Dress Casual Tie Waist with Pockets  ,4.4 out of 5 stars,"23,300  ",36.99,https://amazon.com/MEROKEETY-Womens-Summer-Striped-Pockets/dp/B085WL5CXH/ref=sr_1_26?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-26
PRETTYGARDEN Women's Summer Casual Boho Dress Floral Print Ruffle Puff Sleeve High Waist Midi Beach Dresses  ,4.1 out of 5 stars,"6,732  ",40.99,https://amazon.com/PRETTYGARDEN-Womens-Summer-Dresses-Apricot/dp/B08X7CKRLP/ref=sr_1_27?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-27
SheIn Women's Short Puff Sleeve Ruffle Skater Mini Dress Square Neck Tie Back Shirred A Line Dresses  ,4.0 out of 5 stars,335  ,19.99,https://amazon.com/SheIn-Womens-Sleeve-Shirred-Ruffle/dp/B095CFD2YX/ref=sr_1_28?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-28
Floerns Women's Solid Sleeveless Mock Neck Knee Length Ruched Bodycon Dress  ,4.3 out of 5 stars,859  ,29.99,https://amazon.com/Floerns-Womens-Sleeveless-Length-Bodycon/dp/B097P1DQ64/ref=sr_1_29?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-29
Gabe fine Women's Vintage V-Neck Sheath Casual Party Work Faux Black Wrap Dress  ,3.8 out of 5 stars,55  ,25.88,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDA2MjcyMjM4Nzk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FGabe-Womens-Vintage-V-Neck-Sheath%2Fdp%2FB0B1X9WWZH%2Fref%3Dsr_1_30_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-30-spons%26psc%3D1
Cosonsen Womens Printed Swing Shift Dress Long Sleeve V Neck Tunic Dress  ,3.9 out of 5 stars,"8,483  ",29.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDAyMjA5NDY5MjEzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FCosonsen-Womens-Casual-Ruffle-Sleeve%2Fdp%2FB0839B61J8%2Fref%3Dsr_1_31_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-31-spons%26psc%3D1
Cosonsen Women's Dress Deep V-Neck Long Sleeve Waist Tie Ruffle Mini Swing Skater Dresses  ,4.2 out of 5 stars,"15,089  ",39.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDA5NzY0MDk4NDQzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWomens-Skater-V-Neck-Lantern-Sleeve%2Fdp%2FB09DS54R1P%2Fref%3Dsr_1_32_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-32-spons%26psc%3D1
Berryou Dress for Women Short Sleeve Ruffle T-Shirt V Neck Casual Flowy Dresses with Pockets 2022  ,4.4 out of 5 stars,214  ,28.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjc0NDk5MzM2NzEwMzY1OjE2NjQ1NTI2MjY6c3BfbXRmOjIwMDA4NzExNDMxMTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBerryou-Sleeve-T-Shirt-Dresses-Pockets%2Fdp%2FB09P65JYDH%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Ddress%26qid%3D1664552626%26qu%3DeyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%253D%253D%26sr%3D8-33-spons%26psc%3D1
Byinns Women's Square Neck Ruffle Dress Long Sleeve Floral Print Tiered Tie Back Layered Swing Mini Dress  ,4.3 out of 5 stars,"2,091  ",39.99,https://amazon.com/Byinns-Womens-Lantern-Layered-Apricot/dp/B09BR1JBWJ/ref=sr_1_34?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-34
Naggoo Women's Summer Wrap V Neck Polka Dot Print Ruffle Short Sleeve Mini Floral Dress with Belt  ,4.1 out of 5 stars,"14,087  ",28.03,https://amazon.com/Naggoo-Summer-Dress-Women-Country/dp/B09NS8LQPG/ref=sr_1_35?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-35
Kranda Women's Round Neck Short Flutter Sleeve Smocked Ruffle Floral Maxi Dress  ,4.5 out of 5 stars,"4,529  ",38.99,https://amazon.com/Womens-Summer-Flutter-Sleeve-Smocked/dp/B093QZZM9M/ref=sr_1_36?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-36
Wenrine Womens Ruched Bodycon Mini Dress Sleeveless Crewneck Drawstring Party Club Dress  ,4.5 out of 5 stars,621  ,28.99,https://amazon.com/Wenrine-Bodycon-Sleeveless-Drawstring-Z-Crewneck-BG/dp/B08QZG64LJ/ref=sr_1_37?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-37
Aoysky Womens V Neck Casual Dresses Summer Loose High Waist Ruffle Pleated Cute Mini Short Dress  ,4.4 out of 5 stars,305  ,36.99,https://amazon.com/Aoysky-Womens-Casual-Dresses-Pleated/dp/B09PJD8H45/ref=sr_1_38?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-38
ECOWISH Womens V-Neck Spaghetti Strap Bowknot Backless Sleeveless Lace Mini Swing Skater Dress  ,3.8 out of 5 stars,"17,976  ",39.99,https://amazon.com/ECOWISH-Spaghetti-Bowknot-Backless-Sleeveless/dp/B078SSXJN6/ref=sr_1_39?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-39
LILBETTER Women's Summer Casual Short Sleeve V-Neck Short Party Dress with Pockets  ,4.3 out of 5 stars,"4,859  ",33.99,https://amazon.com/LILBETTER-Womens-Summer-Pockets-X-Large/dp/B08Q7GDFYD/ref=sr_1_40?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-40
Floerns Women's Ditsy Floral Plunge Neck Knot Front A Line Short Dress  ,4.1 out of 5 stars,"4,022  ",38.99,https://amazon.com/Floerns-Womens-Tropical-Short-Dress/dp/B07VFWC2C7/ref=sr_1_41?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-41
LILLUSORY Women's Summer T Shirt Dress Casual Short Sleeve Wrap Bodycon Ruched Tie Waist Mini Dresses  ,4.2 out of 5 stars,"8,212  ",33.99,https://amazon.com/LILLUSORY-Womens-Crewneck-Bodycon-Dresses/dp/B08QFSVB81/ref=sr_1_42?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-42
Romwe Women's Casual Floral Print Off Shoulder Trumpet Sleeve Swing Dress  ,4.1 out of 5 stars,"7,288  ",33.99,https://amazon.com/Romwe-Womens-Casual-Shoulder-Trumpet/dp/B08CGHSBCC/ref=sr_1_44?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-44
Amoretu Womens Short/Long Sleeve Dress Wrap V Neck Ruffle Hem Mini Summer Dresses  ,3.9 out of 5 stars,"2,051  ",32.19,https://amazon.com/Amoretu-Sleeve-Casual-Ruffled-Dresses/dp/B09BYVWV1T/ref=sr_1_45?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-45
AlvaQ Womens Spring Summer Knot Front V Neck Ruffles Long Sleeve Floral Print Swing Mini Dress  ,4.3 out of 5 stars,"2,522  ",38.99,https://amazon.com/AlvaQ-Summer-Spring-Sundress-Fashion/dp/B094NHJK68/ref=sr_1_46?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-46
Amazon Essentials Women's Surplice Dress (Available in Plus Size)  ,4.4 out of 5 stars,"5,681  ",25.7,https://amazon.com/Amazon-Essentials-Womens-Surplice-Animal/dp/B09HCV3J2S/ref=sr_1_47?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-47
Verdusa Women's Elegant Deep V Neck Long Sleeve Ribbed Short Skater Dress  ,4.2 out of 5 stars,"2,413  ",37.99,https://amazon.com/Verdusa-Womens-Elegant-Sleeve-Ribbed/dp/B07SGBSMBP/ref=sr_1_48?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-48
Milumia Women's Button Front Drawstring High Waist Short Sleeve A Line Midi Dress  ,3.9 out of 5 stars,522  ,42.99,https://amazon.com/Milumia-Womens-Button-Drawstring-Sleeve/dp/B097P3LSRN/ref=sr_1_49?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-49
SheIn Women's Polka Dot Tie Shoulder Cami Mini Dress Sleeveless Shirred A Line Skater Flare Dresses  ,4.0 out of 5 stars,616  ,15.99,https://amazon.com/SheIn-Sleeveless-Shoulder-Polka-Dots-Shirred/dp/B096KD5T2F/ref=sr_1_50?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-50
The Drop Women's Gabriela High Neck Cut-In A-Line Side Slit Maxi Sweater Dress  ,4.2 out of 5 stars,"1,055  ",49.9,https://amazon.com/Drop-Womens-Gabriela-Sweater-Silver/dp/B083NQTJVK/ref=sr_1_51?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-51
Simier Fariry Womens Comfy Midi Casual Dress with Pockets Free Life Series  ,4.3 out of 5 stars,"6,534  ",35.99,https://amazon.com/Simier-Fariry-Womens-Summer-Sleeve/dp/B08TWNSX96/ref=sr_1_52?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-52
Floerns Women's Plus Size Polka Dots Wrap V Neck Short Sleeve A Line Midi Dress  ,3.6 out of 5 stars,339  ,35.99,https://amazon.com/Floerns-Womens-Polka-Short-Sleeve/dp/B09DCC8WYW/ref=sr_1_53?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-53
Relipop Summer Women Short Sleeve Print Dress V Neck Casual Short Dresses  ,4.1 out of 5 stars,"33,577  ",27.99,https://amazon.com/Relipop-Summer-Sleeve-Casual-Dresses/dp/B07FDYF3FC/ref=sr_1_54?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-54
MOLERANI Women's Casual Plain Simple T-Shirt Loose Dress  ,4.2 out of 5 stars,"28,344  ",25.99,https://amazon.com/MOLERANI-Womens-Casual-Sleeve-T-Shirt/dp/B01NAUQD05/ref=sr_1_55?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-55
The Drop Women's Amelia Square Neck Strappy Bodycon Midi Tank Dress  ,4.1 out of 5 stars,891  ,39.9,https://amazon.com/Drop-Strappy-Bodycon-Chocolate-Fondant/dp/B09WDK2GYM/ref=sr_1_56?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-56
Summer Dress for Women Chiffon Blouses Skirt Spaghetti Sleeveless Tops Halter Ruffle Romper Sun Flowy Summer Outfits  ,4.1 out of 5 stars,"1,683  ",37.38,https://amazon.com/Chiffon-Blouses-Spaghetti-Sleeveless-Outfits/dp/B09NRL688Z/ref=sr_1_57?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-57
VanCheLin Summer Dresses for Women's 2022 Casual Flutter Short Sleeve Crew Neck Smocked Elastic Waist Tiered Midi Dress  ,4.0 out of 5 stars,55  ,26.1,https://amazon.com/VanCheLin-Flowy-Dresses-Women-White/dp/B0B43Q1H89/ref=sr_1_58?keywords=dress&qid=1664552626&qu=eyJxc2MiOiIxMy4wOSIsInFzYSI6IjEzLjI0IiwicXNwIjoiMTIuMjgifQ%3D%3D&sr=8-58
